IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId,year
120590246,SUICIDE,ATTEMPTED SUICIDE,Thursday,07/26/2012,14:47:00,BAYVIEW,NONE,200 Block of WOOLSEY ST,-122.404124654461,37.7248965756936,POINT (-122.404124654461 37.7248965756936),12059024660010,2012
120583796,SUICIDE,SUICIDE,Tuesday,07/24/2012,13:21:00,RICHMOND,NONE,300 Block of 11TH AV,-122.469766223526,37.7817135599476,POINT (-122.469766223526 37.7817135599476),12058379660110,2012
120574193,SUICIDE,SUICIDE BY STRANGULATION,Friday,07/20/2012,22:57:00,CENTRAL,NONE,900 Block of SUTTER ST,-122.416032976503,37.7883351248181,POINT (-122.416032976503 37.7883351248181),12057419360190,2012
120540207,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Monday,07/09/2012,09:30:00,TENDERLOIN,NONE,0 Block of MASON ST,-122.409268441444,37.7837998723601,POINT (-122.409268441444 37.7837998723601),12054020760070,2012
120535292,SUICIDE,ATTEMPTED SUICIDE,Saturday,07/07/2012,06:20:00,CENTRAL,NONE,700 Block of JACKSON ST,-122.406897266866,37.7960496032746,POINT (-122.406897266866 37.7960496032746),12053529260010,2012
120521508,SUICIDE,ATTEMPTED SUICIDE,Monday,07/02/2012,16:00:00,CENTRAL,PSYCHOPATHIC CASE,700 Block of BAY ST,-122.419359266314,37.8048384367685,POINT (-122.419359266314 37.8048384367685),12052150860010,2012
120516010,SUICIDE,SUICIDE BY STRANGULATION,Saturday,06/30/2012,13:37:00,TARAVAL,NONE,300 Block of CHESTER AV,-122.470474257272,37.7092870735337,POINT (-122.470474257272 37.7092870735337),12051601060190,2012
120511474,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Friday,06/29/2012,02:09:00,TARAVAL,PSYCHOPATHIC CASE,100 Block of BORICA ST,-122.467245860889,37.724504215132,POINT (-122.467245860889 37.724504215132),12051147460060,2012
120510551,SUICIDE,ATTEMPTED SUICIDE,Thursday,06/28/2012,18:33:00,RICHMOND,NONE,2800 Block of GEARY BL,-122.449636031165,37.7823043073506,POINT (-122.449636031165 37.7823043073506),12051055160010,2012
120465683,SUICIDE,ATTEMPTED SUICIDE,Wednesday,06/13/2012,14:00:00,INGLESIDE,PSYCHOPATHIC CASE,100 Block of VALDEZ AV,-122.455239063343,37.7307917687636,POINT (-122.455239063343 37.7307917687636),12046568360010,2012
120464287,SUICIDE,ATTEMPTED SUICIDE,Wednesday,06/13/2012,06:35:00,NORTHERN,PSYCHOPATHIC CASE,0 Block of STARRKING WY,-122.423733747729,37.7849596335701,POINT (-122.423733747729 37.7849596335701),12046428760010,2012
120428067,SUICIDE,ATTEMPTED SUICIDE BY ASPHYXIATION,Wednesday,05/30/2012,11:30:00,MISSION,NONE,1000 Block of POTRERO AV,-122.40653911514799,37.7564864109309,POINT (-122.406539115148 37.7564864109309),12042806760020,2012
120414000,SUICIDE,SUICIDE BY FIREARMS,Friday,05/25/2012,09:34:00,PARK,NONE,300 Block of PARNASSUS AV,-122.455947311683,37.7640800842923,POINT (-122.455947311683 37.7640800842923),12041400060150,2012
120412800,SUICIDE,SUICIDE BY STRANGULATION,Wednesday,05/23/2012,14:00:00,MISSION,NONE,700 Block of CHURCH ST,-122.42823159163,37.7592690036548,POINT (-122.42823159163 37.7592690036548),12041280060190,2012
120405134,SUICIDE,SUICIDE BY FIREARMS,Tuesday,05/22/2012,07:40:00,BAYVIEW,NONE,500 Block of SILLIMAN ST,-122.410554229729,37.7298658445566,POINT (-122.410554229729 37.7298658445566),12040513460150,2012
120401950,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Monday,05/21/2012,03:56:00,TARAVAL,PSYCHOPATHIC CASE,1400 Block of 33RD AV,-122.491861880884,37.7600899498465,POINT (-122.491861880884 37.7600899498465),12040195060080,2012
120387338,SUICIDE,ATTEMPTED SUICIDE,Tuesday,05/15/2012,21:58:00,RICHMOND,NONE,400 Block of 26TH AV,-122.48594422344,37.7809846139695,POINT (-122.48594422344 37.7809846139695),12038733860010,2012
120342928,SUICIDE,ATTEMPTED SUICIDE,Monday,04/30/2012,13:34:00,MISSION,LOCATED,800 Block of POTRERO AV,-122.406725329529,37.7585641691709,POINT (-122.406725329529 37.7585641691709),12034292860010,2012
120333892,SUICIDE,ATTEMPTED SUICIDE,Friday,04/27/2012,13:20:00,TARAVAL,PSYCHOPATHIC CASE,100 Block of FONT BL,-122.473644075533,37.7155536666978,POINT (-122.473644075533 37.7155536666978),12033389260010,2012
120329562,SUICIDE,SUICIDE BY FIREARMS,Thursday,04/26/2012,07:07:00,MISSION,NONE,300 Block of DOLORES ST,-122.426502291237,37.7642768287105,POINT (-122.426502291237 37.7642768287105),12032956260150,2012
120311014,SUICIDE,ATTEMPTED SUICIDE,Thursday,04/19/2012,17:40:00,INGLESIDE,NONE,400 Block of GATES ST,-122.414117509486,37.7377191622595,POINT (-122.414117509486 37.7377191622595),12031101460010,2012
120298105,SUICIDE,SUICIDE BY JUMPING,Saturday,04/14/2012,21:30:00,CENTRAL,NONE,700 Block of WASHINGTON ST,-122.405411518793,37.7953293080075,POINT (-122.405411518793 37.7953293080075),12029810560170,2012
120293127,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Friday,04/13/2012,13:11:00,MISSION,NONE,200 Block of 14TH ST,-122.419597974659,37.7682417343017,POINT (-122.419597974659 37.7682417343017),12029312760070,2012
120287788,SUICIDE,SUICIDE BY FIREARMS,Wednesday,04/11/2012,06:12:00,CENTRAL,NONE,1000 Block of GREEN ST,-122.416421719622,37.7986283900074,POINT (-122.416421719622 37.7986283900074),12028778860150,2012
120256197,SUICIDE,ATTEMPTED SUICIDE,Friday,03/30/2012,19:24:00,NORTHERN,NONE,2300 Block of BUCHANAN ST,-122.43107316900701,37.7915687103002,POINT (-122.431073169007 37.7915687103002),12025619760010,2012
120266312,SUICIDE,SUICIDE BY STRANGULATION,Wednesday,03/28/2012,00:01:00,SOUTHERN,NONE,100 Block of BRANNAN ST,-122.38904057367,37.7843212349417,POINT (-122.38904057367 37.7843212349417),12026631260190,2012
120248285,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Tuesday,03/27/2012,19:46:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,POINT (-122.403404791479 37.775420706711),12024828560060,2012
120238640,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Friday,03/23/2012,17:00:00,INGLESIDE,PSYCHOPATHIC CASE,0 Block of ARLETA AV,-122.40366319182,37.7126960034611,POINT (-122.40366319182 37.7126960034611),12023864060060,2012
120187702,SUICIDE,SUICIDE BY FIREARMS,Tuesday,03/06/2012,12:00:00,INGLESIDE,EXCEPTIONAL CLEARANCE,1700 Block of ALEMANY BL,-122.437302541941,37.7242797059675,POINT (-122.437302541941 37.7242797059675),12018770260150,2012
120218608,SUICIDE,SUICIDE BY STRANGULATION,Saturday,03/03/2012,13:00:00,NORTHERN,NONE,100 Block of FELL ST,-122.420332099593,37.7762075768262,POINT (-122.420332099593 37.7762075768262),12021860860190,2012
120168019,SUICIDE,SUICIDE,Tuesday,02/28/2012,23:50:00,INGLESIDE,NONE,1700 Block of SUNNYDALE AV,-122.417144802399,37.7121502932531,POINT (-122.417144802399 37.7121502932531),12016801960110,2012
120160316,SUICIDE,ATTEMPTED SUICIDE BY STRANGULATION,Sunday,02/26/2012,09:00:00,INGLESIDE,NONE,600 Block of LONDON ST,-122.438390419681,37.7185113327185,POINT (-122.438390419681 37.7185113327185),12016031660090,2012
120147176,SUICIDE,ATTEMPTED SUICIDE,Tuesday,02/21/2012,22:52:00,SOUTHERN,NONE,100 Block of 6TH ST,-122.407877117352,37.7803875013555,POINT (-122.407877117352 37.7803875013555),12014717660010,2012
120139418,SUICIDE,ATTEMPTED SUICIDE,Sunday,02/19/2012,04:10:00,INGLESIDE,PSYCHOPATHIC CASE,900 Block of ESMERALDA AV,-122.409974338709,37.7433524413375,POINT (-122.409974338709 37.7433524413375),12013941860010,2012
120131066,SUICIDE,ATTEMPTED SUICIDE,Thursday,02/16/2012,00:17:00,CENTRAL,NONE,900 Block of TAYLOR ST,-122.412297078167,37.7911678610339,POINT (-122.412297078167 37.7911678610339),12013106660010,2012
120130262,SUICIDE,ATTEMPTED SUICIDE,Wednesday,02/15/2012,17:42:00,SOUTHERN,NONE,0 Block of DORE ST,-122.413045971966,37.7738617771611,POINT (-122.413045971966 37.7738617771611),12013026260010,2012
120111983,SUICIDE,ATTEMPTED SUICIDE,Thursday,02/09/2012,09:45:00,TARAVAL,LOCATED,2100 Block of 24TH AV,-122.481305019184,37.7474613181905,POINT (-122.481305019184 37.7474613181905),12011198360010,2012
120101837,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Sunday,02/05/2012,23:17:00,CENTRAL,NONE,0 Block of RUSSELL ST,-122.419468400614,37.7986055048747,POINT (-122.419468400614 37.7986055048747),12010183760060,2012
120094583,SUICIDE,SUICIDE,Friday,02/03/2012,12:30:00,NORTHERN,NONE,600 Block of FELL ST,-122.428571514045,37.775266521436,POINT (-122.428571514045 37.775266521436),12009458360110,2012
120088213,SUICIDE,SUICIDE BY FIREARMS,Tuesday,01/31/2012,19:30:00,CENTRAL,NONE,1400 Block of HYDE ST,-122.417957353303,37.7941426476195,POINT (-122.417957353303 37.7941426476195),12008821360150,2012
120053498,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Friday,01/20/2012,09:27:00,MISSION,NONE,900 Block of POTRERO AV,-122.406604919508,37.7571580431915,POINT (-122.406604919508 37.7571580431915),12005349860070,2012
120017319,SUICIDE,SUICIDE BY JUMPING,Saturday,01/07/2012,07:57:00,CENTRAL,NONE,700 Block of KEARNY ST,-122.404847847867,37.7951006528052,POINT (-122.404847847867 37.7951006528052),12001731960170,2012
120010197,SUICIDE,SUICIDE BY FIREARMS,Wednesday,01/04/2012,17:00:00,SOUTHERN,NONE,200 Block of HARRIET ST,-122.403468635515,37.7759964519562,POINT (-122.403468635515 37.7759964519562),12001019760150,2012
120002489,SUICIDE,ATTEMPTED SUICIDE,Sunday,01/01/2012,19:15:00,SOUTHERN,PSYCHOPATHIC CASE,200 Block of KING ST,-122.392773013909,37.7770867759344,POINT (-122.392773013909 37.7770867759344),12000248960010,2012
120002473,SUICIDE,ATTEMPTED SUICIDE,Sunday,01/01/2012,19:14:00,PARK,PSYCHOPATHIC CASE,0 Block of FREDERICK ST,-122.444296047125,37.7674255735007,POINT (-122.444296047125 37.7674255735007),12000247360010,2012
120001936,SUICIDE,SUICIDE BY JUMPING,Sunday,01/01/2012,14:45:00,NORTHERN,NONE,1200 Block of GOUGH ST,-122.424424458536,37.7843851498331,POINT (-122.424424458536 37.7843851498331),12000193660170,2012
111044272,SUICIDE,ATTEMPTED SUICIDE,Saturday,12/31/2011,11:55:00,PARK,PSYCHOPATHIC CASE,500 Block of STANYAN ST,-122.454115904102,37.7724217906355,POINT (-122.454115904102 37.7724217906355),11104427260010,2011
111043428,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Saturday,12/31/2011,01:15:00,TENDERLOIN,NONE,300 Block of OFARRELL ST,-122.410509258795,37.7860432222992,POINT (-122.410509258795 37.7860432222992),11104342860070,2011
111026480,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Friday,12/23/2011,21:45:00,MISSION,NONE,3500 Block of 18TH ST,-122.422023229613,37.7617289307209,POINT (-122.422023229613 37.7617289307209),11102648060060,2011
111018647,SUICIDE,SUICIDE BY STRANGULATION,Wednesday,12/21/2011,10:23:00,CENTRAL,NONE,900 Block of BUSH ST,-122.412907007898,37.7895783628974,POINT (-122.412907007898 37.7895783628974),11101864760190,2011
111014219,SUICIDE,SUICIDE BY STRANGULATION,Monday,12/19/2011,07:45:00,INGLESIDE,NONE,0 Block of CORDOVA ST,-122.436018959755,37.7128431665803,POINT (-122.436018959755 37.7128431665803),11101421960190,2011
111003933,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Friday,12/16/2011,03:51:00,NORTHERN,PSYCHOPATHIC CASE,1400 Block of VANNESS AV,-122.422163486157,37.7886856403573,POINT (-122.422163486157 37.7886856403573),11100393360070,2011
110977018,SUICIDE,ATTEMPTED SUICIDE BY ASPHYXIATION,Monday,12/05/2011,23:30:00,SOUTHERN,NONE,0 Block of 6TH ST,-122.409011206639,37.7811340568243,POINT (-122.409011206639 37.7811340568243),11097701860020,2011
110960085,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Wednesday,11/30/2011,00:41:00,INGLESIDE,NONE,0 Block of TEDDY AV,-122.403252361212,37.713430704116,POINT (-122.403252361212 37.713430704116),11096008560060,2011
110922938,SUICIDE,ATTEMPTED SUICIDE BY STRANGULATION,Tuesday,11/15/2011,22:31:00,BAYVIEW,NONE,2000 Block of 3RD ST,-122.388661890469,37.7636780415803,POINT (-122.388661890469 37.7636780415803),11092293860090,2011
110922568,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Tuesday,11/15/2011,20:01:00,TARAVAL,PSYCHOPATHIC CASE,200 Block of BRIGHTON AV,-122.455062275977,37.7227781880858,POINT (-122.455062275977 37.7227781880858),11092256860080,2011
110920299,SUICIDE,SUICIDE BY STRANGULATION,Monday,11/14/2011,22:00:00,TENDERLOIN,NONE,500 Block of EDDY ST,-122.416710733848,37.7833570390935,POINT (-122.416710733848 37.7833570390935),11092029960190,2011
110895818,SUICIDE,ATTEMPTED SUICIDE,Sunday,11/06/2011,01:45:00,INGLESIDE,NONE,4700 Block of MISSION ST,-122.436194484896,37.7227270383576,POINT (-122.436194484896 37.7227270383576),11089581860010,2011
110894638,SUICIDE,SUICIDE BY STRANGULATION,Saturday,11/05/2011,15:51:00,PARK,NONE,1500 Block of HAIGHT ST,-122.447783070559,37.7699549503465,POINT (-122.447783070559 37.7699549503465),11089463860190,2011
110899791,SUICIDE,SUICIDE BY STRANGULATION,Friday,11/04/2011,17:00:00,NORTHERN,NONE,800 Block of ELLIS ST,-122.420212775999,37.7839789136387,POINT (-122.420212775999 37.7839789136387),11089979160190,2011
110889598,SUICIDE,SUICIDE BY STRANGULATION,Thursday,11/03/2011,18:40:00,INGLESIDE,NONE,100 Block of 29TH ST,-122.423548877173,37.74394400245,POINT (-122.423548877173 37.74394400245),11088959860190,2011
110892206,SUICIDE,SUICIDE BY FIREARMS,Tuesday,11/01/2011,00:01:00,INGLESIDE,NONE,0 Block of ARNOLD AV,-122.419582721685,37.7345447826952,POINT (-122.419582721685 37.7345447826952),11089220660150,2011
110867130,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Thursday,10/27/2011,14:05:00,INGLESIDE,PSYCHOPATHIC CASE,100 Block of FLOOD AV,-122.443172101369,37.7298488504172,POINT (-122.443172101369 37.7298488504172),11086713060080,2011
110833482,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Sunday,10/16/2011,01:03:00,MISSION,PSYCHOPATHIC CASE,1900 Block of MISSION ST,-122.41967661615,37.7658510977435,POINT (-122.41967661615 37.7658510977435),11083348260080,2011
110834753,SUICIDE,SUICIDE BY FIREARMS,Saturday,10/15/2011,22:00:00,NORTHERN,NONE,700 Block of EDDY ST,-122.420004126989,37.7829415360009,POINT (-122.420004126989 37.7829415360009),11083475360150,2011
110834117,SUICIDE,SUICIDE,Saturday,10/15/2011,20:00:00,NORTHERN,NONE,2300 Block of POLK ST,-122.422175829525,37.7983109408384,POINT (-122.422175829525 37.7983109408384),11083411760110,2011
110818763,SUICIDE,SUICIDE BY JUMPING,Tuesday,10/11/2011,05:08:00,CENTRAL,NONE,900 Block of POWELL ST,-122.409390517289,37.7934286229218,POINT (-122.409390517289 37.7934286229218),11081876360170,2011
110798563,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Monday,10/03/2011,19:25:00,BAYVIEW,PSYCHOPATHIC CASE,0 Block of SANTAFE AV,-122.400850244004,37.7340839384311,POINT (-122.400850244004 37.7340839384311),11079856360080,2011
110796937,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Monday,10/03/2011,10:10:00,NORTHERN,PSYCHOPATHIC CASE,600 Block of VANNESS AV,-122.420691386664,37.7814832523537,POINT (-122.420691386664 37.7814832523537),11079693760080,2011
110795616,SUICIDE,SUICIDE BY JUMPING,Sunday,10/02/2011,19:13:00,NORTHERN,NONE,OFARRELL ST / VANNESS AV,-122.421195221815,37.7847536577561,POINT (-122.421195221815 37.7847536577561),11079561660170,2011
110777711,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Tuesday,09/27/2011,00:50:00,INGLESIDE,PSYCHOPATHIC CASE,0 Block of CIELITO DR,-122.422023475946,37.7096253280817,POINT (-122.422023475946 37.7096253280817),11077771160080,2011
110778690,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Monday,09/26/2011,09:00:00,CENTRAL,PSYCHOPATHIC CASE,400 Block of STOCKTON ST,-122.407114491118,37.7899019822508,POINT (-122.407114491118 37.7899019822508),11077869060060,2011
110771296,SUICIDE,SUICIDE BY FIREARMS,Saturday,09/24/2011,18:55:00,MISSION,NONE,0 Block of RONDEL PL,-122.421249543257,37.7643357809244,POINT (-122.421249543257 37.7643357809244),11077129660150,2011
110760114,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Wednesday,09/21/2011,06:40:00,INGLESIDE,PSYCHOPATHIC CASE,4500 Block of MISSION ST,-122.434155711353,37.7254258506536,POINT (-122.434155711353 37.7254258506536),11076011460070,2011
110717949,SUICIDE,ATTEMPTED SUICIDE,Wednesday,09/07/2011,06:16:00,TENDERLOIN,PSYCHOPATHIC CASE,0 Block of MASON ST,-122.409268441444,37.7837998723601,POINT (-122.409268441444 37.7837998723601),11071794960010,2011
110687524,SUICIDE,SUICIDE BY FIREARMS,Wednesday,08/24/2011,11:00:00,MISSION,NONE,2000 Block of MARKET ST,-122.427682264817,37.7683148008502,POINT (-122.427682264817 37.7683148008502),11068752460150,2011
110658296,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Wednesday,08/17/2011,03:56:00,TARAVAL,LOCATED,3900 Block of IRVING ST,-122.50016923551,37.7624904433566,POINT (-122.50016923551 37.7624904433566),11065829660080,2011
110633191,SUICIDE,SUICIDE BY STRANGULATION,Monday,08/08/2011,12:00:00,NORTHERN,NONE,2000 Block of BROADWAY ST,-122.430838378403,37.7948418077407,POINT (-122.430838378403 37.7948418077407),11063319160190,2011
110591630,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Sunday,07/24/2011,15:04:00,SOUTHERN,NONE,1000 Block of MARKET ST,-122.411071423064,37.7817511307229,POINT (-122.411071423064 37.7817511307229),11059163060060,2011
110571369,SUICIDE,SUICIDE BY FIREARMS,Sunday,07/17/2011,02:10:00,PARK,NONE,100 Block of MIDDLE DR,-122.459526212065,37.7707562385249,POINT (-122.459526212065 37.7707562385249),11057136960150,2011
110572210,SUICIDE,SUICIDE BY STRANGULATION,Saturday,07/16/2011,10:00:00,BAYVIEW,NONE,300 Block of UNIVERSITY ST,-122.413830240899,37.7257545752615,POINT (-122.413830240899 37.7257545752615),11057221060190,2011
110521392,SUICIDE,ATTEMPTED SUICIDE,Tuesday,06/28/2011,18:00:00,NORTHERN,NONE,100 Block of FRANKLIN ST,-122.421032543678,37.7759358319818,POINT (-122.421032543678 37.7759358319818),11052139260010,2011
110520140,SUICIDE,SUICIDE,Tuesday,06/28/2011,09:00:00,INGLESIDE,NONE,100 Block of FAITH ST,-122.406416003013,37.7442523232634,POINT (-122.406416003013 37.7442523232634),11052014060110,2011
110519068,SUICIDE,SUICIDE BY DROWNING,Monday,06/27/2011,19:30:00,TARAVAL,NONE,3700 Block of ULLOA ST,-122.496465973213,37.7403162490491,POINT (-122.496465973213 37.7403162490491),11051906860130,2011
110497652,SUICIDE,SUICIDE BY DROWNING,Tuesday,06/21/2011,06:36:00,NORTHERN,NONE,BUCHANAN ST / MARINA BL,-122.433799454581,37.8050423291627,POINT (-122.433799454581 37.8050423291627),11049765260130,2011
110495537,SUICIDE,ATTEMPTED SUICIDE,Monday,06/20/2011,11:45:00,MISSION,NONE,1000 Block of POTRERO AV,-122.40653911514799,37.7564864109309,POINT (-122.406539115148 37.7564864109309),11049553760010,2011
110494692,SUICIDE,SUICIDE BY FIREARMS,Monday,06/20/2011,08:54:00,MISSION,NONE,600 Block of VALENCIA ST,-122.421747650463,37.7627436601147,POINT (-122.421747650463 37.7627436601147),11049469260150,2011
110489847,SUICIDE,ATTEMPTED SUICIDE,Saturday,06/18/2011,10:56:00,TARAVAL,NONE,200 Block of MIRAMAR AV,-122.458121262399,37.7240158660834,POINT (-122.458121262399 37.7240158660834),11048984760010,2011
110483140,SUICIDE,ATTEMPTED SUICIDE,Thursday,06/16/2011,01:18:00,RICHMOND,NONE,6300 Block of GEARY BL,-122.487429256289,37.7800894126441,POINT (-122.487429256289 37.7800894126441),11048314060010,2011
110477290,SUICIDE,ATTEMPTED SUICIDE,Tuesday,06/14/2011,00:30:00,MISSION,NONE,500 Block of SOUTH VAN NESS AV,-122.41747701285,37.764357751686,POINT (-122.41747701285 37.764357751686),11047729060010,2011
110476032,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Monday,06/13/2011,13:47:00,MISSION,PSYCHOPATHIC CASE,100 Block of VICKSBURG ST,-122.428585210802,37.7527997998154,POINT (-122.428585210802 37.7527997998154),11047603260070,2011
110413238,SUICIDE,ATTEMPTED SUICIDE,Sunday,05/22/2011,11:37:00,CENTRAL,LOCATED,600 Block of POST ST,-122.412032359787,37.7878854896155,POINT (-122.412032359787 37.7878854896155),11041323860010,2011
110398323,SUICIDE,SUICIDE BY INGESTION,Monday,05/16/2011,12:00:00,CENTRAL,NONE,700 Block of CALIFORNIA ST,-122.407142446839,37.7923543180605,POINT (-122.407142446839 37.7923543180605),11039832360160,2011
110386481,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Friday,05/13/2011,13:35:00,SOUTHERN,PSYCHOPATHIC CASE,0 Block of COLUMBIASQUARE ST,-122.405602257452,37.7772651164878,POINT (-122.405602257452 37.7772651164878),11038648160060,2011
110373814,SUICIDE,ATTEMPTED SUICIDE BY STRANGULATION,Sunday,05/08/2011,21:00:00,RICHMOND,NONE,400 Block of 12TH AV,-122.470571679205,37.7797469137902,POINT (-122.470571679205 37.7797469137902),11037381460090,2011
110360231,SUICIDE,SUICIDE BY STRANGULATION,Wednesday,05/04/2011,09:00:00,TENDERLOIN,NONE,500 Block of JONES ST,-122.412999075009,37.786277459166,POINT (-122.412999075009 37.786277459166),11036023160190,2011
110358402,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Tuesday,05/03/2011,14:00:00,INGLESIDE,PSYCHOPATHIC CASE,500 Block of TERESITA BL,-122.446180926583,37.7387316092523,POINT (-122.446180926583 37.7387316092523),11035840260080,2011
110471894,SUICIDE,SUICIDE,Thursday,04/28/2011,12:00:00,TARAVAL,NONE,100 Block of COUNTRYCLUB DR,-122.49682390873,37.7307638862803,POINT (-122.49682390873 37.7307638862803),11047189460110,2011
110334377,SUICIDE,SUICIDE BY JUMPING,Monday,04/25/2011,11:01:00,SOUTHERN,NONE,0 Block of NEWMONTGOMERY ST,-122.400966877406,37.7877490252528,POINT (-122.400966877406 37.7877490252528),11033437760170,2011
110330648,SUICIDE,SUICIDE,Saturday,04/23/2011,17:49:00,SOUTHERN,NONE,200 Block of 3RD ST,-122.399899436982,37.7846480308387,POINT (-122.399899436982 37.7846480308387),11033064860110,2011
110329867,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Saturday,04/23/2011,12:20:00,SOUTHERN,NONE,100 Block of SHIPLEY ST,-122.401699411207,37.7806522894696,POINT (-122.401699411207 37.7806522894696),11032986760060,2011
